gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-01-10,08:30,Regular,Twardoski,Scott,Forte,Brian,Spooner,Bill,SA,West,Southwest,Home,Loss,241,3,107,22,15,5,7,10,88,42,0.4773,58,30,0.5172,30,12,0.4,14,11,0.7857,13,28,41,23,36,30,18,0,0,0,0,51.8987,52.381,0.5682,0.5455,32.5,71.7949,13.7413,5.5027,7.7038,12.069,1.2159,83.75,69.5021,117.7574,119.9584,-2.201,0.4667,16.7734,1.4667,33.3333,MIL,East,Central,Away,Win,239,2,109,32,12,8,6,18,84,44,0.5238,65,34,0.5231,19,10,0.5263,13,11,0.8462,11,27,38,23,30,30,26,0,0,0,0,48.1013,72.7273,0.6074,0.5833,28.9474,71.0526,11.7971,8.8043,6.6032,9.2308,1.2976,97.375,81.4854,119.9584,117.7574,2.201,0.5176,23.9306,2.6667,66.6667,90.8648,90.4878
2017-01-10,09:00,Regular,Guthrie,David,Goble,John,Ford,Tyler,CLE,East,Central,Away,Loss,240,2,92,15,18,6,2,19,85,31,0.3647,54,22,0.4074,31,9,0.2903,25,21,0.84,13,29,42,29,12,25,26,0,0,0,0,47.7273,48.3871,0.4792,0.4176,27.0833,72.5,15.7895,6.2536,2.0845,3.7037,1.0824,49.125,40.9375,95.8888,104.2269,-8.3381,0.3444,11.6279,0.8333,33.3333,UTA,West,Northwest,Home,Win,238,2,100,22,20,8,4,21,79,38,0.481,45,25,0.5556,34,13,0.3824,19,11,0.5789,11,35,46,29,27,19,25,0,0,0,0,52.2727,57.8947,0.5723,0.5633,23.913,76.087,18.6289,8.3382,4.1691,8.8889,1.2658,74.375,62.5,104.2269,95.8888,8.3381,0.4318,17.0068,1.1,40.0,95.9445,95.9445
2017-01-10,09:00,Regular,Guthrie,David,Goble,John,Ford,Tyler,UTA,West,Northwest,Home,Win,238,2,100,22,20,8,4,21,79,38,0.481,45,25,0.5556,34,13,0.3824,19,11,0.5789,11,35,46,29,27,19,25,0,0,0,0,52.2727,57.8947,0.5723,0.5633,27.5,72.9167,18.6289,8.3382,4.1691,8.8889,1.2658,74.375,62.5,104.2269,95.8888,8.3381,0.4318,17.0068,1.1,40.0,CLE,East,Central,Away,Loss,240,2,92,15,18,6,2,19,85,31,0.3647,54,22,0.4074,31,9,0.2903,25,21,0.84,13,29,42,29,12,25,26,0,0,0,0,47.7273,48.3871,0.4792,0.4176,30.9524,69.0476,15.7895,6.2536,2.0845,3.7037,1.0824,49.125,40.9375,95.8888,104.2269,-8.3381,0.3444,11.6279,0.8333,33.3333,95.9445,96.7508
2017-01-10,10:30,Regular,Lane,Karl,Ervin,Mitchell,Kennedy,Bill,MIA,East,Southeast,Away,Loss,241,2,95,25,11,6,4,22,89,38,0.427,59,32,0.5424,30,6,0.2,17,13,0.7647,5,40,45,29,25,14,27,0,0,0,0,48.3871,65.7895,0.4923,0.4607,10.4167,88.8889,10.2345,5.9605,3.9736,6.7797,1.0674,69.875,57.9876,94.374,106.2949,-11.9209,0.4,18.8708,2.2727,54.5455,GS,West,Pacific,Home,Win,242,2,107,28,11,6,7,16,86,39,0.4535,59,28,0.4746,27,11,0.4074,22,18,0.8182,5,43,48,27,26,26,28,0,0,0,0,51.6129,71.7949,0.5592,0.5174,10.4167,89.5833,10.3112,5.9605,6.9539,11.8644,1.2442,93.5,77.2727,106.2949,94.374,11.9209,0.4239,20.79,2.5455,54.5455,100.6633,100.2456
2017-01-10,10:30,Regular,Lane,Karl,Ervin,Mitchell,Kennedy,Bill,GS,West,Pacific,Home,Win,242,2,107,28,11,6,7,16,86,39,0.4535,59,28,0.4746,27,11,0.4074,22,18,0.8182,5,43,48,27,26,26,28,0,0,0,0,51.6129,71.7949,0.5592,0.5174,11.1111,89.5833,10.3112,5.9605,6.9539,11.8644,1.2442,93.5,77.2727,106.2949,94.374,11.9209,0.4239,20.79,2.5455,54.5455,MIA,East,Southeast,Away,Loss,241,2,95,25,11,6,4,22,89,38,0.427,59,32,0.5424,30,6,0.2,17,13,0.7647,5,40,45,29,25,14,27,0,0,0,0,48.3871,65.7895,0.4923,0.4607,11.1111,88.8889,10.2345,5.9605,3.9736,6.7797,1.0674,69.875,57.9876,94.374,106.2949,-11.9209,0.4,18.8708,2.2727,54.5455,100.6633,99.8314
2017-01-10,10:30,Regular,Smith,Aaron,Richardson,Leroy,Capers,James,POR,West,Northwest,Away,Win,241,5,108,25,12,6,9,21,85,43,0.5059,64,36,0.5625,21,7,0.3333,20,15,0.75,9,41,50,25,30,23,30,0,0,0,0,56.8182,58.1395,0.5757,0.5471,23.6842,82.0,11.3422,6.3852,9.5777,14.0625,1.2706,94.0,78.0083,114.933,92.5849,22.3481,0.4886,19.1131,2.0833,50.0,LAL,West,Pacific,Home,Loss,241,2,87,18,10,7,5,18,83,32,0.3855,59,23,0.3898,24,9,0.375,26,14,0.5385,9,29,38,26,31,12,18,0,0,0,0,43.1818,56.25,0.4606,0.4398,23.6842,76.3158,9.5749,7.4494,5.321,8.4746,1.0482,56.75,47.0954,92.5849,114.933,-22.3481,0.381,14.7011,1.8,70.0,93.9678,93.5779
2017-01-10,10:30,Regular,Smith,Aaron,Richardson,Leroy,Capers,James,LAL,West,Pacific,Home,Loss,241,2,87,18,10,7,5,18,83,32,0.3855,59,23,0.3898,24,9,0.375,26,14,0.5385,9,29,38,26,31,12,18,0,0,0,0,43.1818,56.25,0.4606,0.4398,18.0,76.3158,9.5749,7.4494,5.321,8.4746,1.0482,56.75,47.0954,92.5849,114.933,-22.3481,0.381,14.7011,1.8,70.0,POR,West,Northwest,Away,Win,241,5,108,25,12,6,9,21,85,43,0.5059,64,36,0.5625,21,7,0.3333,20,15,0.75,9,41,50,25,30,23,30,0,0,0,0,56.8182,58.1395,0.5757,0.5471,18.0,82.0,11.3422,6.3852,9.5777,14.0625,1.2706,94.0,78.0083,114.933,92.5849,22.3481,0.4886,19.1131,2.0833,50.0,93.9678,93.5779
2017-01-10,10:30,Regular,Maddox,Tre,Mauer,Ken,Smith,Michael,DET,East,Central,Away,Loss,240,5,94,14,12,12,9,24,82,36,0.439,55,24,0.4364,27,12,0.4444,16,10,0.625,8,27,35,29,27,21,17,0,0,0,0,43.2099,38.8889,0.5279,0.5122,19.0476,69.2308,11.8765,13.3485,10.0114,16.3636,1.1463,65.75,54.7917,104.5632,111.2374,-6.6742,0.4186,12.1697,1.1667,100.0,SAC,West,Pacific,Home,Win,239,2,100,21,17,6,3,17,74,32,0.4324,50,19,0.38,24,13,0.5417,29,23,0.7931,12,34,46,21,22,25,32,0,0,0,0,56.7901,65.625,0.5763,0.5203,26.087,73.913,16.384,6.6742,3.3371,6.0,1.3514,75.625,63.2845,111.2374,104.5632,6.6742,0.4051,16.8323,1.2353,35.2941,89.8978,89.8978
2017-01-10,10:30,Regular,Maddox,Tre,Mauer,Ken,Smith,Michael,SAC,West,Pacific,Home,Win,239,2,100,21,17,6,3,17,74,32,0.4324,50,19,0.38,24,13,0.5417,29,23,0.7931,12,34,46,21,22,25,32,0,0,0,0,56.7901,65.625,0.5763,0.5203,30.7692,80.9524,16.384,6.6742,3.3371,6.0,1.3514,75.625,63.2845,111.2374,104.5632,6.6742,0.4051,16.8323,1.2353,35.2941,DET,East,Central,Away,Loss,240,5,94,14,12,12,9,24,82,36,0.439,55,24,0.4364,27,12,0.4444,16,10,0.625,8,27,35,29,27,21,17,0,0,0,0,43.2099,38.8889,0.5279,0.5122,22.8571,77.1429,11.8765,13.3485,10.0114,16.3636,1.1463,65.75,54.7917,104.5632,111.2374,-6.6742,0.4186,12.1697,1.1667,100.0,89.8978,90.2739
2017-01-11,07:00,Regular,Dalen,Eric,Boland,Matt,McCutchen,Monty,NY,East,Atlantic,Away,Loss,240,1,97,20,15,7,7,22,86,42,0.4884,64,38,0.5938,22,4,0.1818,10,9,0.9,8,33,41,32,20,23,22,0,0,0,0,46.5909,47.619,0.5365,0.5116,21.6216,64.7059,14.2315,7.356,7.356,10.9375,1.1279,69.5,57.9167,101.9334,102.9842,-1.0508,0.4516,15.949,1.3333,46.6667,PHI,East,Atlantic,Home,Win,239,2,98,27,14,7,1,12,95,37,0.3895,67,30,0.4478,28,7,0.25,21,17,0.8095,18,29,47,27,20,24,27,0,0,0,0,53.4091,72.973,0.4701,0.4263,38.2979,61.7021,11.8403,7.356,1.0509,1.4925,1.0316,73.625,61.6109,102.9842,101.9334,1.0508,0.4066,18.5899,1.9286,50.0,95.1602,95.1602
2017-01-11,07:00,Regular,Dalen,Eric,Boland,Matt,McCutchen,Monty,PHI,East,Atlantic,Home,Win,239,2,98,27,14,7,1,12,95,37,0.3895,67,30,0.4478,28,7,0.25,21,17,0.8095,18,29,47,27,20,24,27,0,0,0,0,53.4091,72.973,0.4701,0.4263,35.2941,78.3784,11.8403,7.356,1.0509,1.4925,1.0316,73.625,61.6109,102.9842,101.9334,1.0508,0.4066,18.5899,1.9286,50.0,NY,East,Atlantic,Away,Loss,240,1,97,20,15,7,7,22,86,42,0.4884,64,38,0.5938,22,4,0.1818,10,9,0.9,8,33,41,32,20,23,22,0,0,0,0,46.5909,47.619,0.5365,0.5116,19.5122,80.4878,14.2315,7.356,7.356,10.9375,1.1279,69.5,57.9167,101.9334,102.9842,-1.0508,0.4516,15.949,1.3333,46.6667,95.1602,95.5584
2017-01-11,08:00,Regular,Brothers,Tony,Wood,Leon,Callahan,Mike,WAS,East,Southeast,Away,Loss,240,1,108,28,8,10,3,13,105,45,0.4286,79,35,0.443,26,10,0.3846,12,8,0.6667,16,28,44,35,24,26,23,0,0,0,0,49.4382,62.2222,0.4897,0.4762,31.3725,73.6842,6.7636,10.4149,3.1245,3.7975,1.0286,88.25,73.5417,112.4811,121.8546,-9.3735,0.4639,19.1414,3.5,125.0,BOS,East,Atlantic,Home,Win,239,1,117,20,14,5,7,10,85,43,0.5059,44,26,0.5909,41,17,0.4146,18,14,0.7778,10,35,45,36,19,28,34,0,0,0,0,50.5618,46.5116,0.6296,0.6059,22.2222,77.7778,13.0939,5.2075,7.2904,15.9091,1.3765,95.75,80.1255,121.8546,112.4811,9.3735,0.4831,15.758,1.4286,35.7143,96.0161,96.0161
2017-01-11,08:00,Regular,Brothers,Tony,Wood,Leon,Callahan,Mike,BOS,East,Atlantic,Home,Win,239,1,117,20,14,5,7,10,85,43,0.5059,44,26,0.5909,41,17,0.4146,18,14,0.7778,10,35,45,36,19,28,34,0,0,0,0,50.5618,46.5116,0.6296,0.6059,26.3158,68.6275,13.0939,5.2075,7.2904,15.9091,1.3765,95.75,80.1255,121.8546,112.4811,9.3735,0.4831,15.758,1.4286,35.7143,WAS,East,Southeast,Away,Loss,240,1,108,28,8,10,3,13,105,45,0.4286,79,35,0.443,26,10,0.3846,12,8,0.6667,16,28,44,35,24,26,23,0,0,0,0,49.4382,62.2222,0.4897,0.4762,36.3636,63.6364,6.7636,10.4149,3.1245,3.7975,1.0286,88.25,73.5417,112.4811,121.8546,-9.3735,0.4639,19.1414,3.5,125.0,96.0161,96.4178
2017-01-11,08:00,Regular,Fitzgerald,Kane,Petraitis,Gediminas,Wall,Scott,HOU,West,Southwest,Away,Loss,239,1,105,23,16,7,4,23,87,36,0.4138,45,21,0.4667,42,15,0.3571,22,18,0.8182,7,25,32,23,31,23,28,0,0,0,0,39.5062,63.8889,0.543,0.5,14.8936,73.5294,14.1995,6.924,3.9566,8.8889,1.2069,63.75,53.3473,103.8601,117.7082,-13.8481,0.375,16.9517,1.4375,43.75,MIN,West,Northwest,Home,Win,241,2,119,31,18,8,8,19,81,44,0.5432,58,36,0.6207,23,8,0.3478,25,23,0.92,9,40,49,30,25,34,30,0,0,0,0,60.4938,70.4545,0.6467,0.5926,18.3673,81.6327,16.3636,7.9132,7.9132,13.7931,1.4691,107.375,89.1079,117.7082,103.8601,13.8481,0.4889,21.9858,1.7222,44.4444,101.0975,101.5205
2017-01-11,08:00,Regular,Fitzgerald,Kane,Petraitis,Gediminas,Wall,Scott,MIN,West,Northwest,Home,Win,241,2,119,31,18,8,8,19,81,44,0.5432,58,36,0.6207,23,8,0.3478,25,23,0.92,9,40,49,30,25,34,30,0,0,0,0,60.4938,70.4545,0.6467,0.5926,26.4706,85.1064,16.3636,7.9132,7.9132,13.7931,1.4691,107.375,89.1079,117.7082,103.8601,13.8481,0.4889,21.9858,1.7222,44.4444,HOU,West,Southwest,Away,Loss,239,1,105,23,16,7,4,23,87,36,0.4138,45,21,0.4667,42,15,0.3571,22,18,0.8182,7,25,32,23,31,23,28,0,0,0,0,39.5062,63.8889,0.543,0.5,21.875,78.125,14.1995,6.924,3.9566,8.8889,1.2069,63.75,53.3473,103.8601,117.7082,-13.8481,0.375,16.9517,1.4375,43.75,101.0975,100.678
2017-01-11,08:00,Regular,Holtkamp,Lauren,Mott,Rodney,Crawford,Dan,MEM,West,Southwest,Away,Loss,240,3,95,18,10,11,4,26,92,38,0.413,68,31,0.4559,24,7,0.2917,21,12,0.5714,13,26,39,22,22,23,28,0,0,0,0,42.3913,47.3684,0.4692,0.4511,23.6364,70.2703,8.9896,11.558,4.2029,5.8824,1.0326,60.625,50.5208,99.8193,108.2251,-8.4058,0.427,13.9276,1.8,110.0,OKC,West,Northwest,Home,Win,241,2,103,21,16,5,4,18,80,36,0.45,54,28,0.5185,26,8,0.3077,29,23,0.7931,11,42,53,28,27,20,28,0,0,0,0,57.6087,58.3333,0.5552,0.5,20.7547,79.2453,14.7113,5.2536,4.2029,7.4074,1.2875,79.625,66.0788,108.2251,99.8193,8.4058,0.4235,16.1837,1.3125,31.25,95.172,95.172
2017-01-11,08:00,Regular,Holtkamp,Lauren,Mott,Rodney,Crawford,Dan,OKC,West,Northwest,Home,Win,241,2,103,21,16,5,4,18,80,36,0.45,54,28,0.5185,26,8,0.3077,29,23,0.7931,11,42,53,28,27,20,28,0,0,0,0,57.6087,58.3333,0.5552,0.5,29.7297,76.3636,14.7113,5.2536,4.2029,7.4074,1.2875,79.625,66.0788,108.2251,99.8193,8.4058,0.4235,16.1837,1.3125,31.25,MEM,West,Southwest,Away,Loss,240,3,95,18,10,11,4,26,92,38,0.413,68,31,0.4559,24,7,0.2917,21,12,0.5714,13,26,39,22,22,23,28,0,0,0,0,42.3913,47.3684,0.4692,0.4511,33.3333,66.6667,8.9896,11.558,4.2029,5.8824,1.0326,60.625,50.5208,99.8193,108.2251,-8.4058,0.427,13.9276,1.8,110.0,95.172,94.7771
2017-01-11,10:30,Regular,Goble,John,Adams,Bennie,Richardson,Derek,ORL,East,Southeast,Away,Loss,239,3,96,21,13,8,3,21,92,39,0.4239,65,33,0.5077,27,6,0.2222,18,12,0.6667,6,29,35,33,18,24,21,0,0,0,0,41.6667,53.8462,0.4804,0.4565,13.0435,76.3158,11.5126,7.8884,2.9581,4.6154,1.0435,56.5,47.2803,94.6605,103.5349,-8.8744,0.3939,15.681,1.6154,61.5385,LAC,West,Pacific,Home,Win,241,3,105,23,21,11,5,20,76,39,0.5132,50,30,0.6,26,9,0.3462,26,18,0.6923,9,40,49,28,28,17,32,0,0,0,0,58.3333,58.9744,0.6004,0.5724,18.3673,81.6327,19.3655,10.8465,4.9302,10.0,1.3816,85.25,70.7469,103.5349,94.6605,8.8744,0.4432,17.4985,1.0952,52.381,101.4151,101.8394
2017-01-11,10:30,Regular,Goble,John,Adams,Bennie,Richardson,Derek,LAC,West,Pacific,Home,Win,241,3,105,23,21,11,5,20,76,39,0.5132,50,30,0.6,26,9,0.3462,26,18,0.6923,9,40,49,28,28,17,32,0,0,0,0,58.3333,58.9744,0.6004,0.5724,23.6842,86.9565,19.3655,10.8465,4.9302,10.0,1.3816,85.25,70.7469,103.5349,94.6605,8.8744,0.4432,17.4985,1.0952,52.381,ORL,East,Southeast,Away,Loss,239,3,96,21,13,8,3,21,92,39,0.4239,65,33,0.5077,27,6,0.2222,18,12,0.6667,6,29,35,33,18,24,21,0,0,0,0,41.6667,53.8462,0.4804,0.4565,17.1429,82.8571,11.5126,7.8884,2.9581,4.6154,1.0435,56.5,47.2803,94.6605,103.5349,-8.8744,0.3939,15.681,1.6154,61.5385,101.4151,100.9943
2017-01-11,10:30,Regular,Barnaky,Brent,Maddox,Tre,Stafford,Derrick,CLE,East,Central,Away,Loss,240,1,86,14,16,5,4,20,82,28,0.3415,52,19,0.3654,30,9,0.3,28,21,0.75,13,35,48,20,21,20,25,0,0,0,0,48.4848,50.0,0.4559,0.3963,25.4902,72.9167,14.5033,5.2489,4.1991,7.6923,1.0488,50.25,41.875,90.2817,107.0783,-16.7966,0.3294,11.2613,0.875,31.25,POR,West,Northwest,Home,Win,241,1,102,29,12,6,9,17,93,40,0.4301,63,30,0.4762,30,10,0.3333,16,12,0.75,13,38,51,27,22,24,29,0,0,0,0,51.5152,72.5,0.5098,0.4839,25.4902,74.5098,10.7105,6.2987,9.4481,14.2857,1.0968,91.25,75.7261,107.0783,90.2817,16.7966,0.4348,20.5615,2.4167,50.0,95.2574,95.2574
2017-01-11,10:30,Regular,Barnaky,Brent,Maddox,Tre,Stafford,Derrick,POR,West,Northwest,Home,Win,241,1,102,29,12,6,9,17,93,40,0.4301,63,30,0.4762,30,10,0.3333,16,12,0.75,13,38,51,27,22,24,29,0,0,0,0,51.5152,72.5,0.5098,0.4839,27.0833,74.5098,10.7105,6.2987,9.4481,14.2857,1.0968,91.25,75.7261,107.0783,90.2817,16.7966,0.4348,20.5615,2.4167,50.0,CLE,East,Central,Away,Loss,240,1,86,14,16,5,4,20,82,28,0.3415,52,19,0.3654,30,9,0.3,28,21,0.75,13,35,48,20,21,20,25,0,0,0,0,48.4848,50.0,0.4559,0.3963,27.0833,72.9167,14.5033,5.2489,4.1991,7.6923,1.0488,50.25,41.875,90.2817,107.0783,-16.7966,0.3294,11.2613,0.875,31.25,95.2574,94.8621
2017-01-12,03:00,Regular,Lindsay,Mark,Corbin,Sean,Phillips,Jason,IND,East,Central,Away,Loss,239,4,112,26,16,9,4,15,94,44,0.4681,65,32,0.4923,29,12,0.4138,13,12,0.9231,12,22,34,29,27,20,36,0,0,0,0,41.4634,59.0909,0.5616,0.5319,25.5319,62.8571,13.8265,8.9444,3.9753,6.1538,1.1915,80.625,67.4686,111.3082,139.1353,-27.8271,0.449,18.346,1.625,56.25,DEN,West,Northwest,Home,Win,240,4,140,37,15,10,5,16,91,52,0.5714,59,37,0.6271,32,15,0.4688,23,21,0.913,13,35,48,30,37,39,34,0,0,0,0,58.5366,71.1538,0.6922,0.6538,27.0833,72.9167,12.9177,9.9382,4.9691,8.4746,1.5385,131.375,109.4792,139.1353,111.3082,27.8271,0.5591,24.1641,2.4667,66.6667,100.6215,101.0425
2017-01-12,03:00,Regular,Lindsay,Mark,Corbin,Sean,Phillips,Jason,DEN,West,Northwest,Home,Win,240,4,140,37,15,10,5,16,91,52,0.5714,59,37,0.6271,32,15,0.4688,23,21,0.913,13,35,48,30,37,39,34,0,0,0,0,58.5366,71.1538,0.6922,0.6538,37.1429,74.4681,12.9177,9.9382,4.9691,8.4746,1.5385,131.375,109.4792,139.1353,111.3082,27.8271,0.5591,24.1641,2.4667,66.6667,IND,East,Central,Away,Loss,239,4,112,26,16,9,4,15,94,44,0.4681,65,32,0.4923,29,12,0.4138,13,12,0.9231,12,22,34,29,27,20,36,0,0,0,0,41.4634,59.0909,0.5616,0.5319,35.2941,64.7059,13.8265,8.9444,3.9753,6.1538,1.1915,80.625,67.4686,111.3082,139.1353,-27.8271,0.449,18.346,1.625,56.25,100.6215,100.6215
2017-01-12,07:30,Regular,Cutler,Kevin,Buchert,Nick,Kirkland,Courtney,NO,West,Southwest,Away,Win,239,3,104,16,17,12,4,16,90,38,0.4222,58,27,0.4655,32,11,0.3438,25,17,0.68,9,41,50,35,16,22,31,0,0,0,0,50.0,42.1053,0.5149,0.4833,17.3077,85.4167,14.4068,11.1175,3.7058,6.8966,1.1556,73.875,61.8201,96.3514,88.0133,8.3381,0.3878,11.9403,0.9412,70.5882,BKN,East,Atlantic,Home,Loss,241,2,95,22,16,10,6,20,97,40,0.4124,55,31,0.5636,42,9,0.2143,11,6,0.5455,7,43,50,31,26,22,16,0,0,0,0,50.0,55.0,0.4664,0.4588,14.0,86.0,13.5777,9.2646,5.5587,10.9091,0.9794,69.375,57.5726,88.0133,96.3514,-8.3381,0.3774,15.7323,1.375,62.5,107.9382,108.3898
2017-01-12,07:30,Regular,Cutler,Kevin,Buchert,Nick,Kirkland,Courtney,BKN,East,Atlantic,Home,Loss,241,2,95,22,16,10,6,20,97,40,0.4124,55,31,0.5636,42,9,0.2143,11,6,0.5455,7,43,50,31,26,22,16,0,0,0,0,50.0,55.0,0.4664,0.4588,14.5833,82.6923,13.5777,9.2646,5.5587,10.9091,0.9794,69.375,57.5726,88.0133,96.3514,-8.3381,0.3774,15.7323,1.375,62.5,NO,West,Southwest,Away,Win,239,3,104,16,17,12,4,16,90,38,0.4222,58,27,0.4655,32,11,0.3438,25,17,0.68,9,41,50,35,16,22,31,0,0,0,0,50.0,42.1053,0.5149,0.4833,18.0,82.0,14.4068,11.1175,3.7058,6.8966,1.1556,73.875,61.8201,96.3514,88.0133,8.3381,0.3878,11.9403,0.9412,70.5882,107.9382,107.4903
2017-01-12,08:00,Regular,Kogut,Marat,Malloy,Ed,Lewis,Eric,CHI,East,Central,Away,Loss,240,2,89,20,14,5,4,12,88,35,0.3977,70,32,0.4571,18,3,0.1667,21,16,0.7619,14,29,43,22,29,14,24,0,0,0,0,47.7778,57.1429,0.4576,0.4148,31.8182,63.0435,12.5854,5.5014,4.4011,5.7143,1.0114,59.875,49.8958,97.9248,114.4289,-16.5041,0.3977,15.2393,1.4286,35.7143,NY,East,Atlantic,Home,Win,240,1,104,21,12,4,6,17,92,44,0.4783,69,37,0.5362,23,7,0.3043,11,9,0.8182,17,30,47,24,30,22,28,0,0,0,0,52.2222,47.7273,0.537,0.5163,36.1702,63.8298,11.0254,4.4011,6.6017,8.6957,1.1304,80.875,67.3958,114.4289,97.9248,16.5041,0.5057,16.1738,1.75,33.3333,90.8861,90.8861
2017-01-12,08:00,Regular,Kogut,Marat,Malloy,Ed,Lewis,Eric,NY,East,Atlantic,Home,Win,240,1,104,21,12,4,6,17,92,44,0.4783,69,37,0.5362,23,7,0.3043,11,9,0.8182,17,30,47,24,30,22,28,0,0,0,0,52.2222,47.7273,0.537,0.5163,36.9565,68.1818,11.0254,4.4011,6.6017,8.6957,1.1304,80.875,67.3958,114.4289,97.9248,16.5041,0.5057,16.1738,1.75,33.3333,CHI,East,Central,Away,Loss,240,2,89,20,14,5,4,12,88,35,0.3977,70,32,0.4571,18,3,0.1667,21,16,0.7619,14,29,43,22,29,14,24,0,0,0,0,47.7778,57.1429,0.4576,0.4148,32.5581,67.4419,12.5854,5.5014,4.4011,5.7143,1.0114,59.875,49.8958,97.9248,114.4289,-16.5041,0.3977,15.2393,1.4286,35.7143,90.8861,90.8861
2017-01-12,08:30,Regular,Wright,Sean,Williams,James,Ayotte,Mark,LAL,West,Pacific,Away,Loss,241,1,94,23,9,6,3,25,85,35,0.4118,66,29,0.4394,19,6,0.3158,25,18,0.72,9,20,29,24,30,21,19,0,0,0,0,38.6667,65.7143,0.4896,0.4471,18.75,74.0741,8.5714,6.3261,3.163,4.5455,1.1059,55.375,45.9544,99.1089,141.2828,-42.1739,0.4118,17.9687,2.5556,66.6667,SA,West,Southwest,Home,Win,240,2,134,32,12,5,5,20,81,49,0.6049,60,39,0.65,21,10,0.4762,29,26,0.8966,7,39,46,36,36,34,28,0,0,0,0,61.3333,65.3061,0.7146,0.6667,15.2174,84.7826,11.3464,5.2717,5.2717,8.3333,1.6543,118.625,98.8542,141.2828,99.1089,42.1739,0.5698,23.2288,2.6667,41.6667,94.8452,94.4517
2017-01-12,08:30,Regular,Wright,Sean,Williams,James,Ayotte,Mark,SA,West,Southwest,Home,Win,240,2,134,32,12,5,5,20,81,49,0.6049,60,39,0.65,21,10,0.4762,29,26,0.8966,7,39,46,36,36,34,28,0,0,0,0,61.3333,65.3061,0.7146,0.6667,25.9259,81.25,11.3464,5.2717,5.2717,8.3333,1.6543,118.625,98.8542,141.2828,99.1089,42.1739,0.5698,23.2288,2.6667,41.6667,LAL,West,Pacific,Away,Loss,241,1,94,23,9,6,3,25,85,35,0.4118,66,29,0.4394,19,6,0.3158,25,18,0.72,9,20,29,24,30,21,19,0,0,0,0,38.6667,65.7143,0.4896,0.4471,31.0345,68.9655,8.5714,6.3261,3.163,4.5455,1.1059,55.375,45.9544,99.1089,141.2828,-42.1739,0.4118,17.9687,2.5556,66.6667,94.8452,94.8452
2017-01-12,10:00,Regular,VanDuyne,Justin,Richardson,Leroy,Davis,Marc,DAL,West,Southwest,Away,Win,238,3,113,29,10,11,8,20,89,43,0.4831,55,28,0.5091,34,15,0.4412,17,12,0.7059,8,24,32,32,25,31,25,0,0,0,0,40.5063,67.4419,0.5856,0.5674,19.0476,64.8649,9.3914,11.5678,8.4129,14.5455,1.2697,93.875,78.8866,118.8325,113.5745,5.258,0.4725,21.4054,2.9,110.0,PHO,West,Pacific,Home,Loss,240,4,108,15,20,2,4,23,78,38,0.4872,60,28,0.4667,18,10,0.5556,27,22,0.8148,13,34,47,29,30,17,32,0,0,0,0,59.4937,39.4737,0.6008,0.5513,27.6596,72.3404,18.2017,2.1032,4.2065,6.6667,1.3846,67.375,56.1458,113.5745,118.8325,-5.258,0.4471,12.0115,0.75,10.0,95.0918,95.8909
2017-01-12,10:00,Regular,VanDuyne,Justin,Richardson,Leroy,Davis,Marc,PHO,West,Pacific,Home,Loss,240,4,108,15,20,2,4,23,78,38,0.4872,60,28,0.4667,18,10,0.5556,27,22,0.8148,13,34,47,29,30,17,32,0,0,0,0,59.4937,39.4737,0.6008,0.5513,35.1351,80.9524,18.2017,2.1032,4.2065,6.6667,1.3846,67.375,56.1458,113.5745,118.8325,-5.258,0.4471,12.0115,0.75,10.0,DAL,West,Southwest,Away,Win,238,3,113,29,10,11,8,20,89,43,0.4831,55,28,0.5091,34,15,0.4412,17,12,0.7059,8,24,32,32,25,31,25,0,0,0,0,40.5063,67.4419,0.5856,0.5674,25.0,75.0,9.3914,11.5678,8.4129,14.5455,1.2697,93.875,78.8866,118.8325,113.5745,5.258,0.4725,21.4054,2.9,110.0,95.0918,95.0918
